"","Name","Location","Tags","Type","Source Zone","Source Address","Source User","Source Device","Destination Zone","Destination Address","Destination Device","Application","Service","Action","Profile","Options","Target"
"2813","STD_VOIP_TO_AD_3156","Shared","standard","universal","voip","WORKSTATIONS-FLOOR2","any","any","ad","WORKSTATIONS-FLOOR2","any","snmp-base","application-default","Allow","strict","","any"
"2814","STD_VOIP_TO_DMZ_1634","Shared","none","universal","voip","DC-01","any","any","dmz","APP-SRV-02","any","ntp","application-default","Allow","strict","","any"
"2815","RISKY_OUTSIDE_TO_DC-01_15","Shared","remote-access","universal","outside","any","any","any","iot","DC-01","any","vnc","application-default","Allow","none","","any"
"2816","STD_INSIDE_TO_POS_454","Shared","app-team","universal","inside","MGMT-JUMPBOX-01","any","any","pos","MGMT-JUMPBOX-01","any","mqtt","application-default","Allow","strict","","any"
"2817","LEGACY_PORT_16","Shared","legacy-port","universal","outside","any","any","any","iot","BACKUP-SRV-01","any","any","tcp-445","Allow","none","","any"
"2818","LEGACY_PORT_52","Shared","legacy-port","universal","inside","any","any","any","ad","FILE-SRV-01","any","any","tcp-5900","Allow","none","","any"
"2819","STD_MGMT_TO_POS_2905","Shared","app-team","universal","mgmt","WORKSTATIONS-FLOOR1","any","any","pos","MGMT-JUMPBOX-01","any","snmp-base","application-default","Allow","none","","any"
"2820","STD_DMZ_TO_SERVER_2398","Shared","standard","universal","dmz","VOIP-PBX-01","any","any","server","WEB-SRV-01","any","snmp-base","application-default","Allow","strict","","any"
"2821","STD_MGMT_TO_VOIP_354","Shared","app-team","universal","mgmt","MGMT-JUMPBOX-01","any","any","voip","API-GATEWAY-01","any","web-browsing","application-default","Allow","strict","","any"
"2822","STD_AD_TO_OUTSIDE_3306","Shared","standard","universal","ad","DB-SRV-01","any","any","outside","9.9.9.9/32","any","mqtt","application-default","Allow","strict","","any"
"2823","STD_OUTSIDE_TO_INSIDE_2000","Shared","standard","universal","outside","any","any","any","inside","WORKSTATIONS-FLOOR1","any","snmp-base","application-default","Allow","none","","any"
"2824","STD_OUTSIDE_TO_INSIDE_1940","Shared","app-team","universal","outside","any","any","any","inside","WEB-SRV-02","any","web-browsing","application-default","Allow","strict","","any"
"2825","STD_MGMT_TO_SERVER_3256","Shared","none","universal","mgmt","DB-SRV-01","any","any","server","FILE-SRV-01","any","ntp","application-default","Allow","none","","any"
"2826","STD_DMZ_TO_OUTSIDE_802","Shared","standard","universal","dmz","DB-SRV-01","any","any","outside","1.1.1.1/32","any","ping","application-default","Allow","strict","","any"
"2827","DNS_OUTBOUND_6","Shared","none","universal","mgmt","APP-SRV-01","any","any","outside","9.9.9.9/32","any","dns-over-https","tcp-853","Allow","none","","any"
"2828","STD_INSIDE_TO_IOT_2510","Shared","app-team","universal","inside","WORKSTATIONS-FLOOR1","any","any","iot","FILE-SRV-01","any","voip-generic","application-default","Allow","strict","","any"
"2829","BROAD_INTERNAL_POS_TO_VOIP_80","Shared","internal","universal","pos","any","any","any","voip","any","any","any","any","Allow","none","","any"
"2830","STD_POS_TO_MGMT_1380","Shared","standard","universal","pos","WEB-SRV-02","any","any","mgmt","APP-SRV-01","any","snmp-base","application-default","Allow","none","","any"
"2831","STD_DMZ_TO_OUTSIDE_3784","Shared","app-team","universal","dmz","WEB-SRV-01","any","any","outside","8.8.8.8/32","any","ping","application-default","Allow","strict","","any"
"2832","STD_VOIP_TO_DMZ_284","Shared","app-team","universal","voip","MGMT-JUMPBOX-01","any","any","dmz","VOIP-PBX-01","any","dns","application-default","Allow","strict","","any"
"2833","STD_INSIDE_TO_IOT_2729","Shared","none","universal","inside","WEB-SRV-02","any","any","iot","VOIP-PBX-01","any","mqtt","application-default","Allow","strict","","any"
"2834","STD_OUTSIDE_TO_AD_366","Shared","standard","universal","outside","any","any","any","ad","APP-SRV-02","any","web-browsing","application-default","Allow","strict","","any"
"2835","BROAD_INTERNAL_SERVER_TO_VOIP_11","Shared","internal","universal","server","any","any","any","voip","any","any","any","any","Allow","none","","any"
"2836","STD_IOT_TO_AD_1842","Shared","app-team","universal","iot","MGMT-JUMPBOX-01","any","any","ad","MGMT-JUMPBOX-01","any","ping","application-default","Allow","strict","","any"
"2837","STD_IOT_TO_SERVER_349","Shared","app-team","universal","iot","WORKSTATIONS-FLOOR2","any","any","server","APP-SRV-02","any","dns","application-default","Allow","strict","","any"
"2838","CORP_TO_POS_1","Shared","admin-access","universal","server","any","any","any","pos","any","any","any","application-default","Allow","none","","any"
"2839","STD_DMZ_TO_IOT_2971","Shared","app-team","universal","dmz","WORKSTATIONS-FLOOR2","any","any","iot","WORKSTATIONS-FLOOR1","any","mqtt","application-default","Allow","strict","","any"
"2840","STD_INSIDE_TO_IOT_708","Shared","standard","universal","inside","FILE-SRV-01","any","any","iot","APP-SRV-01","any","ntp","application-default","Allow","strict","","any"
"2841","STD_MGMT_TO_OUTSIDE_1606","Shared","app-team","universal","mgmt","IOT-GATEWAY-01","any","any","outside","9.9.9.9/32","any","smtp","application-default","Allow","none","","any"
"2842","SCOPED_PARTNER_TO_API-GATEWAY-01_58","Shared","partner-integration","universal","outside","THIRD-PARTY-PAYMENT-GW","any","any","dmz","API-GATEWAY-01","any","ssl","application-default","Allow","strict","","any"
"2843","STD_SERVER_TO_VOIP_1616","Shared","standard","universal","server","APP-SRV-02","any","any","voip","APP-SRV-01","any","web-browsing","application-default","Allow","strict","","any"
"2844","STD_INSIDE_TO_AD_1922","Shared","standard","universal","inside","FILE-SRV-01","any","any","ad","WORKSTATIONS-FLOOR1","any","ntp","application-default","Allow","strict","","any"
"2845","STD_POS_TO_SERVER_3549","Shared","standard","universal","pos","WEB-SRV-01","any","any","server","FILE-SRV-01","any","smtp","application-default","Allow","strict","","any"
"2846","STD_VOIP_TO_SERVER_1750","Shared","none","universal","voip","IOT-GATEWAY-01","any","any","server","APP-SRV-02","any","ntp","application-default","Allow","none","","any"
"2847","STD_OUTSIDE_TO_DMZ_3247","Shared","none","universal","outside","any","any","any","dmz","VOIP-PBX-01","any","mqtt","application-default","Allow","strict","","any"
"2848","STD_MGMT_TO_POS_1834","Shared","none","universal","mgmt","WORKSTATIONS-FLOOR1","any","any","pos","WEB-SRV-02","any","dns","application-default","Allow","none","","any"
"2849","STD_MGMT_TO_DMZ_823","Shared","none","universal","mgmt","WEB-SRV-02","any","any","dmz","APP-SRV-02","any","dns","application-default","Allow","strict","","any"
"2850","STD_MGMT_TO_AD_3291","Shared","none","universal","mgmt","WORKSTATIONS-FLOOR1","any","any","ad","DC-01","any","mqtt","application-default","Allow","strict","","any"
"2851","CORP_TO_POS_10","Shared","admin-access","universal","server","any","any","any","pos","any","any","any","application-default","Allow","none","","any"
"2852","OUTBOUND_SCOPED_39","Shared","outbound-standard","universal","server","APP-SRV-01","any","any","outside","VPN-CLIENT-RANGE","any","web-browsing","application-default","Allow","strict","","any"
"2853","STD_INSIDE_TO_IOT_1677","Shared","app-team","universal","inside","WORKSTATIONS-FLOOR2","any","any","iot","APP-SRV-02","any","ping","application-default","Allow","strict","","any"
"2854","STD_AD_TO_IOT_1002","Shared","none","universal","ad","DB-SRV-01","any","any","iot","IOT-GATEWAY-01","any","ping","application-default","Allow","strict","","any"
"2855","STD_MGMT_TO_SERVER_854","Shared","app-team","universal","mgmt","WORKSTATIONS-FLOOR1","any","any","server","WEB-SRV-02","any","mqtt","application-default","Allow","strict","","any"
"2856","STD_SERVER_TO_MGMT_1832","Shared","none","universal","server","MGMT-JUMPBOX-01","any","any","mgmt","APP-SRV-01","any","snmp-base","application-default","Allow","strict","","any"
"2857","STD_OUTSIDE_TO_INSIDE_105","Shared","app-team","universal","outside","any","any","any","inside","FILE-SRV-01","any","snmp-base","application-default","Allow","none","","any"
"2858","STD_OUTSIDE_TO_POS_1538","Shared","none","universal","outside","any","any","any","pos","WEB-SRV-01","any","mqtt","application-default","Allow","strict","","any"
"2859","LEGACY_PORT_56","Shared","legacy-port","universal","outside","any","any","any","inside","BACKUP-SRV-01","any","any","tcp-445","Allow","none","","any"
"2860","STD_SERVER_TO_VOIP_2857","Shared","none","universal","server","MGMT-JUMPBOX-01","any","any","voip","APP-SRV-02","any","ssl","application-default","Allow","strict","","any"
"2861","STD_IOT_TO_OUTSIDE_3594","Shared","standard","universal","iot","WEB-SRV-02","any","any","outside","1.1.1.1/32","any","mqtt","application-default","Allow","none","","any"
"2862","OPEN_OUTSIDE_TO_APP-SERVERS-G_68","Shared","none","universal","outside","any","any","any","dmz","APP-SERVERS-G","any","postgres","application-default","Allow","none","","any"
"2863","SCOPED_INTERNAL_VOIP_TO_SERVER_31","Shared","standard","universal","voip","WORKSTATIONS-FLOOR1","any","any","server","APP-SRV-01","any","dns","application-default","Allow","strict","","any"
"2864","STD_MGMT_TO_INSIDE_3757","Shared","app-team","universal","mgmt","WORKSTATIONS-FLOOR2","any","any","inside","DC-01","any","snmp-base","application-default","Allow","none","","any"
"2865","RISKY_OUTSIDE_TO_FILE-SRV-01_69","Shared","remote-access","universal","outside","any","any","any","iot","FILE-SRV-01","any","mysql","application-default","Allow","none","","any"
"2866","STD_POS_TO_SERVER_2758","Shared","none","universal","pos","IOT-GATEWAY-01","any","any","server","DC-01","any","sip","application-default","Allow","strict","","any"
"2867","STD_AD_TO_VOIP_1558","Shared","app-team","universal","ad","IOT-GATEWAY-01","any","any","voip","WEB-SRV-02","any","mqtt","application-default","Allow","strict","","any"
"2868","STD_DMZ_TO_OUTSIDE_158","Shared","app-team","universal","dmz","APP-SRV-02","any","any","outside","8.8.8.8/32","any","web-browsing","application-default","Allow","strict","","any"
"2869","SCOPED_NO_PROFILE_15","Shared","partner-integration","universal","outside","PARTNER-VENDOR-A","any","any","dmz","WEB-SRV-01","any","ssl","application-default","Allow","none","","any"
"2870","STD_INSIDE_TO_AD_950","Shared","standard","universal","inside","WEB-SRV-02","any","any","ad","API-GATEWAY-01","any","dns","application-default","Allow","none","","any"
"2871","STD_MGMT_TO_POS_939","Shared","app-team","universal","mgmt","WORKSTATIONS-FLOOR2","any","any","pos","IOT-GATEWAY-01","any","smtp","application-default","Allow","strict","","any"
"2872","STD_IOT_TO_OUTSIDE_665","Shared","none","universal","iot","API-GATEWAY-01","any","any","outside","1.1.1.1/32","any","ssl","application-default","Allow","strict","","any"
"2873","STD_INSIDE_TO_AD_1781","Shared","app-team","universal","inside","WORKSTATIONS-FLOOR2","any","any","ad","FILE-SRV-01","any","mqtt","application-default","Allow","strict","","any"
"2874","OPEN_OUTSIDE_TO_POS-TERMINALS-G_105","Shared","legacy-open","universal","outside","any","any","any","mgmt","POS-TERMINALS-G","any","ssh","any","Allow","none","","any"
"2875","IOT_TO_DC_45","Shared","ad-auth","universal","iot","any","any","any","ad","DOMAIN-CONTROLLERS-G","any","ms-ds-smb","application-default","Allow","none","","any"
"2876","STD_INSIDE_TO_VOIP_913","Shared","none","universal","inside","WEB-SRV-01","any","any","voip","VOIP-PBX-01","any","web-browsing","application-default","Allow","none","","any"
"2877","STD_OUTSIDE_TO_IOT_3755","Shared","none","universal","outside","any","any","any","iot","APP-SRV-02","any","web-browsing","application-default","Allow","none","","any"
"2878","STD_INSIDE_TO_DMZ_2151","Shared","standard","universal","inside","MGMT-JUMPBOX-01","any","any","dmz","IOT-GATEWAY-01","any","dns","application-default","Allow","none","","any"
"2879","STD_AD_TO_VOIP_2625","Shared","none","universal","ad","WEB-SRV-01","any","any","voip","VOIP-PBX-01","any","ping","application-default","Allow","strict","","any"
"2880","STD_AD_TO_IOT_3245","Shared","standard","universal","ad","IOT-GATEWAY-01","any","any","iot","WORKSTATIONS-FLOOR2","any","ssl","application-default","Allow","strict","","any"
"2881","STD_VOIP_TO_IOT_128","Shared","app-team","universal","voip","WORKSTATIONS-FLOOR2","any","any","iot","DC-01","any","ping","application-default","Allow","strict","","any"
"2882","STD_VOIP_TO_OUTSIDE_1040","Shared","app-team","universal","voip","DB-SRV-01","any","any","outside","9.9.9.9/32","any","ping","application-default","Allow","strict","","any"
"2883","STD_SERVER_TO_INSIDE_1384","Shared","none","universal","server","IOT-GATEWAY-01","any","any","inside","APP-SRV-01","any","sip","application-default","Allow","none","","any"
"2884","STD_VOIP_TO_MGMT_2519","Shared","standard","universal","voip","FILE-SRV-01","any","any","mgmt","FILE-SRV-01","any","mqtt","application-default","Allow","none","","any"
"2885","STD_MGMT_TO_DMZ_1514","Shared","standard","universal","mgmt","MGMT-JUMPBOX-01","any","any","dmz","WORKSTATIONS-FLOOR2","any","dns","application-default","Allow","none","","any"
"2886","STD_AD_TO_MGMT_1661","Shared","app-team","universal","ad","API-GATEWAY-01","any","any","mgmt","WORKSTATIONS-FLOOR2","any","ntp","application-default","Allow","strict","","any"
"2887","STD_SERVER_TO_IOT_462","Shared","standard","universal","server","VOIP-PBX-01","any","any","iot","MGMT-JUMPBOX-01","any","ntp","application-default","Allow","strict","","any"
"2888","STD_IOT_TO_POS_1552","Shared","standard","universal","iot","DC-01","any","any","pos","MGMT-JUMPBOX-01","any","snmp-base","application-default","Allow","none","","any"
"2889","STD_POS_TO_INSIDE_2370","Shared","standard","universal","pos","DB-SRV-01","any","any","inside","VOIP-PBX-01","any","dns","application-default","Allow","strict","","any"
"2890","STD_POS_TO_VOIP_1719","Shared","standard","universal","pos","WORKSTATIONS-FLOOR2","any","any","voip","DC-01","any","ping","application-default","Allow","none","","any"
"2891","STD_SERVER_TO_VOIP_1671","Shared","none","universal","server","APP-SRV-01","any","any","voip","IOT-GATEWAY-01","any","snmp-base","application-default","Allow","none","","any"
"2892","STD_IOT_TO_MGMT_3679","Shared","app-team","universal","iot","APP-SRV-01","any","any","mgmt","APP-SRV-02","any","dns","application-default","Allow","none","","any"
"2893","NEGATED_SINGLE_5","Shared","legacy","universal","any","[Negate]  203.0.5.0/24","any","any","mgmt","any","any","anydesk","application-default","Allow","none","","any"
"2894","STD_INSIDE_TO_MGMT_696","Shared","app-team","universal","inside","WEB-SRV-02","any","any","mgmt","VOIP-PBX-01","any","snmp-base","application-default","Allow","strict","","any"
"2895","STD_VOIP_TO_OUTSIDE_2338","Shared","none","universal","voip","WEB-SRV-01","any","any","outside","8.8.8.8/32","any","web-browsing","application-default","Allow","strict","","any"
"2896","STD_VOIP_TO_INSIDE_2369","Shared","none","universal","voip","FILE-SRV-01","any","any","inside","APP-SRV-02","any","mqtt","application-default","Allow","strict","","any"
"2897","STD_VOIP_TO_INSIDE_2337","Shared","app-team","universal","voip","APP-SRV-01","any","any","inside","DC-01","any","web-browsing","application-default","Allow","strict","","any"
"2898","STD_INSIDE_TO_DMZ_2716","Shared","standard","universal","inside","FILE-SRV-01","any","any","dmz","IOT-GATEWAY-01","any","ssl","application-default","Allow","strict","","any"
"2899","POS_TO_DC_4","Shared","ad-auth","universal","pos","WORKSTATIONS-FLOOR1","any","any","ad","DOMAIN-CONTROLLERS-G","any","ldap","application-default","Allow","none","","any"
"2900","STD_POS_TO_DMZ_2199","Shared","none","universal","pos","APP-SRV-01","any","any","dmz","VOIP-PBX-01","any","dns","application-default","Allow","strict","","any"
